Topic,Asset,Interval,Target param,word_count,hour_sin,hour_cos,return_1d_lag1,vol_1d_lag1,return_1d_sma5,vol_1d_sma5,topic_sentiment
Federal politics,CL,30m,Beta,0.12355773030924198,0.061426074921556946,0.07792782565555592,0.22639114011104125,0.021832550776211143,0.1765136568863658,0.08768656945598641,0.2246644518840406
Federal politics,CL,1h,Beta,0.09721052019910247,0.058596139254271505,0.0673295311050433,0.2847277815507085,0.04498887092156449,0.1717699464597789,0.15073560983593542,0.12464160067359545
Federal politics,CL,1d,Beta,0.10717807516196914,0.05799059300064906,0.05161568867244119,0.20570197686023228,0.07285024650876223,0.16833451394703025,0.2512339949877684,0.08509491086114744
Federal politics,ES,5m,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal politics,ES,15m,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal politics,ES,30m,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal politics,ES,1h,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal politics,ES,1d,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal politics,YM,5m,Beta,0.10703339410177588,0.061320288401605555,0.036759076724721375,0.22338894337963472,0.028822697601285707,0.36767347977862513,0.10735082813131676,0.067651291881035
Federal politics,YM,15m,Beta,0.11670551131927044,0.0770487012803043,0.07376591127003189,0.2161200138450441,0.03435462626806472,0.2226616387292695,0.11405428611220744,0.1452893111758076
Federal politics,YM,30m,Beta,0.12668395820815337,0.09341929258988001,0.06760106179535284,0.17171525691778963,0.047938658262908246,0.17958541781683113,0.16700529566658784,0.14605105874249696
Federal politics,YM,1h,Beta,0.07855934211662718,0.07158109567338607,0.042914587845537346,0.20030850083558746,0.10058850715630897,0.18509558730253445,0.2114568218175861,0.10949555725243248
Federal politics,YM,1d,Beta,0.08971227451095537,0.052359229948343966,0.05449347727291554,0.23530692363362768,0.060448592583797936,0.27179236948419966,0.1439682103845915,0.09191892218156834
Federal politics,ZN,5m,Beta,0.095376733785658,0.05664775701466853,0.06828499708731921,0.24623778783638575,0.04546102016545097,0.25161117173225295,0.10629394529520657,0.13008658708305812
Federal politics,ZN,15m,Beta,0.1140332657444798,0.055308701682221906,0.08034405098478703,0.20096697327553212,0.05289842024896078,0.2012568742586372,0.15180131118478737,0.14339040262059385
Federal politics,ZN,30m,Beta,0.07909121613740416,0.05839849668069209,0.05942241835925617,0.3589762573813819,0.035399009458290796,0.18867398899976637,0.11212337860339644,0.10791523437981207
Federal politics,ZN,1h,Beta,0.08637034257943284,0.04318789413337088,0.07302087041843089,0.280421777243179,0.0458061519623425,0.1858962219913919,0.13217693793577312,0.15311980373607884
Federal politics,ZN,1d,Beta,0.06518763299604254,0.03866268222665568,0.049741239175143726,0.31235940708188364,0.051985617519770794,0.2230538242341846,0.17699878152819323,0.08201081523812581
Federal politics,I_NDX,5m,Beta,0.13055123151552786,0.07110952871219892,0.0839593337614612,0.1635571617769314,0.04897792009890703,0.22539464001197598,0.13574294065762937,0.1407072434653683
Federal politics,I_NDX,15m,Beta,0.11773562192583224,0.05494797398368703,0.0959673437155007,0.2115701051744595,0.04891946107446223,0.21826098382385695,0.1389399302499868,0.11365858005221456
Federal politics,I_NDX,30m,Beta,0.10657844327978,0.061450402722690776,0.07946283109079057,0.2888427310974226,0.05628249947815815,0.16858870091433723,0.1321840872214776,0.10661030419534324
Federal politics,I_NDX,1h,Beta,0.10107995613882122,0.05926497156407294,0.06500883910356299,0.2655544037800444,0.052055075592479946,0.21646942963369314,0.15218890067237228,0.08837842351495316
Federal politics,I_NDX,1d,Beta,0.061356917022366175,0.04052226045455574,0.04609072930109293,0.26745128337528506,0.05856520981715154,0.2681604818671936,0.19149522149712842,0.06635789666522661
Iran war/Oil,X_BTCUSD,5m,Return,0.14993212727688165,0.10995093826665428,0.10501869810545021,0.13914511062485815,0.05844443987297206,0.13812346856666113,0.0922273937455518,0.20715782354097076
Iran war/Oil,X_BTCUSD,15m,Return,0.1803378132910262,0.11495305102547763,0.09989107927983373,0.10202052350112681,0.03835596472292217,0.20635168516928212,0.09426423489654816,0.16382564811378325
Iran war/Oil,X_BTCUSD,30m,Return,0.22858213291926616,0.10354605523138256,0.09738677709627312,0.09261252696198091,0.03796485300181888,0.19293424485545943,0.07317110132504578,0.17380230860877313
Iran war/Oil,X_BTCUSD,1h,Return,0.1959850382911157,0.07054197684908067,0.0930720085456695,0.1706355210002598,0.04324459405147933,0.17962766448076412,0.09737471546923636,0.14951848131239448
Iran war/Oil,X_BTCUSD,1d,Return,0.12556101929280497,0.0711113738558877,0.06036149568787355,0.30638607183337097,0.05701278581356051,0.1737125000153552,0.058443498020144924,0.14741125548100226
Iran war/Oil,CL,5m,Return,0.13960475053933874,0.04828472939858855,0.1563468107800775,0.16383493282239256,0.05734926791366339,0.14059464061623164,0.11256919047807325,0.18141567745163437
Iran war/Oil,CL,15m,Return,0.12021005427602381,0.07200751528082326,0.03804533222797886,0.22697245821782158,0.05159599189030529,0.22128252306914406,0.1323980139662721,0.137488111071631
Iran war/Oil,CL,30m,Return,0.11431161296095331,0.050603821190772835,0.051564885235233664,0.20741807192805933,0.061133479223213945,0.1923473470987304,0.07652603155268452,0.246094750810352
Iran war/Oil,CL,1h,Return,0.11158463873922944,0.04056191795114669,0.04056375416914866,0.32169686267040554,0.03628275627076263,0.27259381788886494,0.08440112453967785,0.09231512777076427
Iran war/Oil,CL,1d,Return,0.03567067941890495,0.038958732053058144,0.04936460570884367,0.5563759147914419,0.045546382425050574,0.08748962911316681,0.1035953783762901,0.08299867811324388
Iran war/Oil,ES,5m,Return,0.14083651527979757,0.07641550914702276,0.0756505179449529,0.14827681296775122,0.08762880812870824,0.09312341969703723,0.16599346255338276,0.21207495428134737
Iran war/Oil,ES,15m,Return,0.16340412172707736,0.13327302182359843,0.08690191285639344,0.1363103547355216,0.03315710077094973,0.19339361525526588,0.10425799763345336,0.1493018751977402
Iran war/Oil,ES,30m,Return,0.1523801977048026,0.09874814367976374,0.0541525599251214,0.14183243652874947,0.045626230511136116,0.19919919575356482,0.13967050059917063,0.16839073529769127
Iran war/Oil,ES,1h,Return,0.11582285506576186,0.06679295875026764,0.057571715170850093,0.22792348610896074,0.059213077539127024,0.1965173672209619,0.1729952664225255,0.10316327372154536
Iran war/Oil,ES,1d,Return,0.008669981147461706,0.0054093357112295765,0.01905591558168071,0.6537614097208945,0.16876790786295667,0.06503009461160573,0.07338285603259875,0.005922499331572272
Iran war/Oil,YM,5m,Return,0.08510729105839014,0.056527214713192275,0.06238425470659869,0.17028658678895792,0.0763454646039698,0.11931181370864515,0.14483279059879664,0.2852045838214494
Iran war/Oil,YM,15m,Return,0.14086384962749274,0.1256208729151733,0.06435454695550664,0.12006687210304777,0.044086540683229584,0.2140616848242432,0.143051036968847,0.1478945959224599
Iran war/Oil,YM,30m,Return,0.18541346981667978,0.10181750633197707,0.06730301560290489,0.15466281538070187,0.04339758806498663,0.1799253254181221,0.08905472805845323,0.17842555132617452
Iran war/Oil,YM,1h,Return,0.15422431662702538,0.07054498303797742,0.07252847439902844,0.19188828871454414,0.05875410809791644,0.18531896784647126,0.16081643710922566,0.1059244241678113
Iran war/Oil,YM,1d,Return,0.019925907888699964,0.016176228740294795,0.010843218260470154,0.621863235799271,0.1214870076411379,0.1177762949707168,0.07309463689220766,0.01883346980720177
Iran war/Oil,ZN,5m,Return,0.12021378782572174,0.07639542296061234,0.10140333316270811,0.139730371772179,0.13491699441858776,0.14616961194732578,0.0925670140528825,0.18860346385998272
Iran war/Oil,ZN,15m,Return,0.11941007440382612,0.08321812051115579,0.0721604106997369,0.23916992440461673,0.05107375497879035,0.21033750691377634,0.08244227093922568,0.14218793714887204
Iran war/Oil,ZN,30m,Return,0.08745542010950158,0.047636330149991225,0.06313154753485552,0.19947608259557748,0.07303666963830956,0.2216087605854278,0.12299446452838826,0.1846607248579487
Iran war/Oil,ZN,1h,Return,0.12001289201439351,0.0977538769499642,0.11029668550491546,0.18591952073603743,0.05290501290779437,0.18024536057339438,0.10533489060267028,0.14753176071083046
Iran war/Oil,ZN,1d,Return,0.10001218647276446,0.07364667413999663,0.13085987248762804,0.21487584792758277,0.06280385037938375,0.17322420798494242,0.1260058178537746,0.1185715427539273
Iran war/Oil,I_NDX,5m,Return,0.09470095088227207,0.08798763278555917,0.04226538563276655,0.1778443130583453,0.26554659091744276,0.1391015954439991,0.10320422886309773,0.08934930241651748
Iran war/Oil,I_NDX,15m,Return,0.12887250883569484,0.1582310221081208,0.10949138747321834,0.13809876386076386,0.054914556139295086,0.19706390050830744,0.08480460153223504,0.12852325954236457
Iran war/Oil,I_NDX,30m,Return,0.09839370919333183,0.09549826900027178,0.11054524582478382,0.12338410382962943,0.08507666994991334,0.2759426644708505,0.10030146758020038,0.11085787015101901
Iran war/Oil,I_NDX,1h,Return,0.07175348334596968,0.05040788209208351,0.07541701684200063,0.20864216726049845,0.13145190612491936,0.2452455385292692,0.13332899068341636,0.08375301512184273
Iran war/Oil,I_NDX,1d,Return,0.027057300492041993,0.017093471505080365,0.025062723602122743,0.2053563789908628,0.03217198489107637,0.6306975492794545,0.037126588818741785,0.025434002420619457
Iran war/Oil,X_BTCUSD,5m,Vol,0.15082845045373516,0.06831280458448569,0.06983277376115965,0.1949392516857272,0.04969624629073011,0.1396527934254506,0.12597317729284657,0.20076450250586508
Iran war/Oil,X_BTCUSD,15m,Vol,0.1699821977725873,0.120246004485351,0.06821797906182982,0.13841418687473148,0.07952774160610092,0.12074257268360922,0.13803611104782276,0.16483320646796748
Iran war/Oil,X_BTCUSD,30m,Vol,0.15458654417491244,0.18430735890810537,0.06344114400676217,0.1027571876931421,0.05093823709800474,0.14664099209215356,0.15758570055776983,0.13974283546914973
Iran war/Oil,X_BTCUSD,1h,Vol,0.14293805915645877,0.21482378459109827,0.06758330295302298,0.1071263335938007,0.05454271300949481,0.11076686332185787,0.20434071760319303,0.09787822577107348
Iran war/Oil,X_BTCUSD,1d,Vol,0.19401511626452536,0.06927277935832887,0.06607851850469387,0.13482356938543805,0.08251276195958619,0.16370829463732112,0.15420626352398137,0.1353826963661251
Iran war/Oil,CL,5m,Vol,0.060818097211536075,0.0772091781552337,0.0835688396284402,0.11339103626909093,0.039543988840613914,0.1676149608983109,0.20183187589788043,0.2560220230988939
Iran war/Oil,CL,15m,Vol,0.11077512118875163,0.05590364572489637,0.05375258312915849,0.11839736772804488,0.04297461497155218,0.2110126232818996,0.2198147595693576,0.18736928440633924
Iran war/Oil,CL,30m,Vol,0.13031592735133632,0.06774132439497332,0.06504664411010973,0.09202028130570843,0.07694242643657093,0.1671985454509681,0.23835600168803253,0.16237884926230076
Iran war/Oil,CL,1h,Vol,0.13770921694864688,0.05989234969868137,0.03686771735529994,0.08128936145914993,0.14804060837045216,0.13791854360933023,0.21260211300233006,0.18568008955610946
Iran war/Oil,CL,1d,Vol,0.057720272928745646,0.02906265132195905,0.07344803331694964,0.1434200493979245,0.1592631221085877,0.24069287042438212,0.20284236356751786,0.09355063693393352
Iran war/Oil,ES,5m,Vol,0.0677866357111649,0.046794875273678725,0.025457145349486954,0.13092117064165942,0.1361311528933517,0.2545161887177291,0.23348207139285967,0.10491076002006959
Iran war/Oil,ES,15m,Vol,0.09534032593923987,0.06324283773122058,0.04214810410262698,0.06349571764691224,0.18019168476487146,0.22618664606861877,0.24194663435304062,0.08744804939346949
Iran war/Oil,ES,30m,Vol,0.07435100960616721,0.06353997211393246,0.04150122675819314,0.06444396370497732,0.1995035636054021,0.19874025821978938,0.28151214212934883,0.07640786386218959
Iran war/Oil,ES,1h,Vol,0.055207201717838494,0.05824809641650059,0.03497605610351894,0.04958551168908105,0.18995944036832674,0.09151527244833767,0.46686286051498643,0.05364556074141013
Iran war/Oil,ES,1d,Vol,0.01895861629338391,0.006583381584914697,0.011409471288225123,0.07726964731624562,0.7828411916670759,0.03610603759810051,0.05584377208706439,0.010987882164989835
Iran war/Oil,YM,5m,Vol,0.06445307232552384,0.08012222474118837,0.03352852325609955,0.11537921646803243,0.12903200726086758,0.260222690064462,0.1529948245297833,0.16426744135404295
Iran war/Oil,YM,15m,Vol,0.0925700766251323,0.0803738549070235,0.058643678346120866,0.08647600760866272,0.21357969649064504,0.1921536736310831,0.13860402000412728,0.13759899238720524
Iran war/Oil,YM,30m,Vol,0.107901745897969,0.0754280429702337,0.05328141396326831,0.06794839736372475,0.18085863864174498,0.1944738048461666,0.2235335854187252,0.09657437089816756
Iran war/Oil,YM,1h,Vol,0.08049148593593475,0.08443288107439657,0.04925046691987867,0.050177065077318644,0.20263334691593404,0.16327850816615935,0.3091306219357312,0.06060562397464684
Iran war/Oil,YM,1d,Vol,0.08331211769749829,0.039809934170660304,0.018387274351295658,0.12069684880294018,0.3144223696402825,0.15253559728485352,0.20803563107682357,0.06280022697564601
Iran war/Oil,ZN,5m,Vol,0.06960795255459669,0.04238920535449637,0.08156806930371996,0.1281283679903415,0.02590313515056002,0.46126009597309764,0.05843086178833455,0.13271231188485336
Iran war/Oil,ZN,15m,Vol,0.19065553228357657,0.12430164560396383,0.1725373266114199,0.13103196084460736,0.05575034701291474,0.06592749277752917,0.1074285603235695,0.15236713454241893
Iran war/Oil,ZN,30m,Vol,0.07902542948322314,0.02157186296627815,0.032445090768538826,0.4335912953373752,0.013420905766247142,0.3680875246294336,0.012383916409114551,0.039473974639789314
Iran war/Oil,ZN,1h,Vol,0.13618290672585817,0.09766512435287794,0.21804455684320181,0.15804638444188301,0.04727765719919164,0.13932073743863463,0.07385599930889676,0.12960663368945605
Iran war/Oil,ZN,1d,Vol,0.07384253807214049,0.07758820900709912,0.0975976134837152,0.1885072692056554,0.04080808664279719,0.27030037462003725,0.054060368561394005,0.19729554040716138
Iran war/Oil,I_NDX,5m,Vol,0.07164595337437157,0.05387213884270543,0.04521970936768144,0.11497508664612408,0.05354821399947575,0.19365557206229597,0.3663040774740056,0.10077924823334033
Iran war/Oil,I_NDX,15m,Vol,0.06218677935512539,0.03370082559932132,0.038474306829180495,0.0671802420714187,0.1118566730366068,0.10235574975636454,0.4882760637245337,0.0959693596274491
Iran war/Oil,I_NDX,30m,Vol,0.05638969686513923,0.040081199975684455,0.02956809401814342,0.09180446626010276,0.090680614779979,0.14633730345337148,0.4583930053491583,0.08674561929842138
Iran war/Oil,I_NDX,1h,Vol,0.04613594974543157,0.06652337614382829,0.03301905237719751,0.06508802628411829,0.06930242702162118,0.2419933885864242,0.4193104404486978,0.05862733939268115
Iran war/Oil,I_NDX,1d,Vol,0.03023790661151177,0.023531923101693438,0.016077237415758783,0.494469476054574,0.08457249636510583,0.1688014000889177,0.1589962254076626,0.02331333495477593
Iran war/Oil,X_BTCUSD,5m,Beta,0.11051296626138728,0.20591635428235106,0.09893726208321446,0.10827366379418563,0.05998215620084139,0.14179384745374055,0.11666333400378555,0.15792041592049413
Iran war/Oil,X_BTCUSD,15m,Beta,0.1646475886261848,0.17124514859510956,0.061889112791881924,0.12101632045114778,0.10182835795770546,0.11664655049773406,0.12211623360742344,0.14061068747281297
Iran war/Oil,X_BTCUSD,30m,Beta,0.18345179472592885,0.1463759019149071,0.10412629017996135,0.1090940589449679,0.08795838632388858,0.09704752278694885,0.11828090737556735,0.15366513774783
Iran war/Oil,X_BTCUSD,1h,Beta,0.24941175140302857,0.14754032211048865,0.14172252275468944,0.08717224665407923,0.07395210895874832,0.09108568964560146,0.08950231363199192,0.11961304484137257
Iran war/Oil,X_BTCUSD,1d,Beta,0.19197642052852837,0.07799631961887128,0.08529035030331228,0.16397121711556548,0.05357762311539404,0.1371285243982278,0.13899137798626862,0.15106816693383224
Iran war/Oil,CL,5m,Beta,0.09964689411542203,0.07306587708016526,0.06102962663035297,0.19788498008776303,0.04319959128035143,0.24825878652672562,0.18198384758742,0.09493039669179977
Iran war/Oil,CL,15m,Beta,0.09299086803518253,0.055675938901001226,0.05958233527595136,0.20091966884186765,0.03394613489650051,0.2327188306790826,0.17614428094679363,0.1480219424236205
Iran war/Oil,CL,30m,Beta,0.12148218380202964,0.0674226168313577,0.07416498876429073,0.14436615376311301,0.04154477260570689,0.14663887774567003,0.23158972391015398,0.17279068257767805
Iran war/Oil,CL,1h,Beta,0.12543786089234743,0.05547195417983609,0.07352321173968521,0.17892629810530977,0.1230577331975329,0.15641178575679712,0.20367931951989743,0.0834918366085941
Iran war/Oil,CL,1d,Beta,0.09229603101166692,0.05146278188797302,0.08728834578026509,0.17975782120966466,0.0536625961320361,0.11965597392656165,0.3030329439986709,0.11284350605316165
Iran war/Oil,ES,5m,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran war/Oil,ES,15m,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran war/Oil,ES,30m,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran war/Oil,ES,1h,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran war/Oil,ES,1d,Beta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran war/Oil,YM,5m,Beta,0.14550353021789508,0.04904194716272512,0.05524650122722545,0.15084437900507391,0.054476496596905566,0.18719664458194907,0.12412269640391431,0.23356780480431152
Iran war/Oil,YM,15m,Beta,0.17560339855290275,0.10389810189620972,0.05480745760459855,0.10115164098630514,0.05400408890302444,0.16508931646076658,0.13383285921158086,0.211613136384612
Iran war/Oil,YM,30m,Beta,0.1543373288512441,0.13389225761682605,0.09994336286914644,0.08866528114680108,0.05314975081738407,0.11303484703811628,0.17303181431115053,0.1839453573493315
Iran war/Oil,YM,1h,Beta,0.1840863612197065,0.09220331356045046,0.0920172407180495,0.11041158456440335,0.06141287015044572,0.12281281919664484,0.1866100762478345,0.15044573434246522
Iran war/Oil,YM,1d,Beta,0.08511655325278579,0.04857343972121646,0.05877082584916866,0.3133947967383095,0.04614689553266426,0.12304619005962027,0.25128487816967776,0.07366642067655729
Iran war/Oil,ZN,5m,Beta,0.1384555481252353,0.07700922584698033,0.10240538374761689,0.17573207660274642,0.056491747262570224,0.14549191389318772,0.1377818028717086,0.16663230164995455
Iran war/Oil,ZN,15m,Beta,0.11745292387761132,0.15502929906254262,0.06973308337822488,0.1821387508800541,0.04034896521922682,0.12349164203772045,0.2136992450681679,0.09810609047645183
Iran war/Oil,ZN,30m,Beta,0.27477721256734106,0.05458462957766742,0.17332421902979323,0.14077053425910602,0.08232419907724985,0.060119847232581215,0.09006307749717106,0.12403628075909008
Iran war/Oil,ZN,1h,Beta,0.03313188948878692,0.07493580178411136,0.03683942379838078,0.4612301197571494,0.007983471578779476,0.3303123462490667,0.012529070211361902,0.043037877132363456
Iran war/Oil,ZN,1d,Beta,0.12010215425991838,0.06151087270376535,0.06895979814913028,0.3258647243403612,0.04226428493204626,0.19827607101147218,0.058387261534463,0.12463483306884346
Iran war/Oil,I_NDX,5m,Beta,0.16522453163131817,0.08244677741446883,0.09347130054044818,0.13884808302872612,0.0517263820446599,0.18472564468289765,0.1241915313702953,0.15936574928718586
Iran war/Oil,I_NDX,15m,Beta,0.1469070144096628,0.07959693278182502,0.11957293318572151,0.15512865281794005,0.05632449580333918,0.13656538577520683,0.13043841443921841,0.17546617078708626
Iran war/Oil,I_NDX,30m,Beta,0.10820371104665405,0.06946062707836623,0.11839413653798442,0.10893267991467354,0.057693154989531814,0.14562630148352607,0.21770282445561595,0.17398656449364794
Iran war/Oil,I_NDX,1h,Beta,0.114765799270433,0.06654214118365236,0.07731864038801009,0.17322448965835552,0.09606013357677157,0.09283624015591689,0.1695754852519343,0.2096770705149262
Iran war/Oil,I_NDX,1d,Beta,0.1341857947107095,0.07893088989027343,0.07564869201397713,0.2456824415495082,0.06101399995010527,0.12268297501881494,0.14710878533016858,0.13474642153644292
National security/Immigration,X_BTCUSD,5m,Return,0.15055910998565394,0.06560880502543437,0.07048335856014662,0.15134301715025342,0.0546054420259013,0.18247693050655386,0.11367301228358069,0.21125032446247588
National security/Immigration,X_BTCUSD,15m,Return,0.14329455081066908,0.07976267409249803,0.07182374889477512,0.1743756498448046,0.04513899975826611,0.19438658521098184,0.11310537857258554,0.17811241281541967
National security/Immigration,X_BTCUSD,30m,Return,0.14268680680181797,0.0632970258468149,0.06613115641259072,0.20882917750178026,0.042967903258346686,0.23141744926578078,0.07301390937648303,0.1716565715363856
National security/Immigration,X_BTCUSD,1h,Return,0.1408615179335321,0.06840031293258719,0.08190665750344898,0.18225713740169922,0.041764985031077416,0.16771606581147372,0.07522625679547872,0.2418670665907027
National security/Immigration,X_BTCUSD,1d,Return,0.17057290809142334,0.07148746498549974,0.09377202945946875,0.18783172261946324,0.04557508160881946,0.17202346235738186,0.10920308612426105,0.1495342447536826
National security/Immigration,CL,5m,Return,0.16764884568587984,0.06962663366009642,0.07842887710080164,0.17202082131133978,0.060914519109774454,0.19888539420427534,0.09610574933407802,0.15636915959375464
National security/Immigration,CL,15m,Return,0.17505403698928634,0.08951364028382838,0.08146223896460444,0.16761626199834093,0.04318959168987724,0.19444662718510997,0.08887701398828017,0.1598405889006726
National security/Immigration,CL,30m,Return,0.1365617708491061,0.07129826198703995,0.062122982710666026,0.1992726658852506,0.05097691228702525,0.2009670763878362,0.14931847209895555,0.12948185779412036
National security/Immigration,CL,1h,Return,0.10760721934375651,0.06487380652691174,0.06816128795916555,0.1769601201166762,0.08563782997262372,0.22151309243993236,0.13860003112717167,0.13664661251376223
National security/Immigration,CL,1d,Return,0.11199944383322286,0.0738785281884704,0.05212073961360619,0.17973569252122115,0.07561247361222737,0.2696207533026821,0.15259833022788527,0.0844340387006846
National security/Immigration,ES,5m,Return,0.1349235512073914,0.053079002088310144,0.07242979396703236,0.1070176343223702,0.14520091901612808,0.17257645953995948,0.21984371251806728,0.09492892734074102
National security/Immigration,ES,15m,Return,0.10240275819951442,0.039020554734556644,0.04711394228612809,0.14871008069613564,0.06596793211676581,0.11805833742633105,0.3250168325355752,0.1537095620049932
National security/Immigration,ES,30m,Return,0.13159387314512783,0.059531988621538696,0.055002602340149705,0.1977432843052629,0.06609321978407437,0.17933640952734592,0.10766188518848605,0.20303673708801442
National security/Immigration,ES,1h,Return,0.09647991774019492,0.06914372161110104,0.06963072798123955,0.15633704251938474,0.05211440593616182,0.24594871776600757,0.14284695676331607,0.1674985096825943
National security/Immigration,ES,1d,Return,0.012323970670636973,0.019572968826450852,0.0041115725305935534,0.6188549189618762,0.007877988628020102,0.30538165756420566,0.013639376065224067,0.01823754675299265
National security/Immigration,YM,5m,Return,0.16347523853374563,0.05855959835792383,0.07894335873403611,0.11667586876812464,0.10831860539623356,0.17911313874539703,0.17950861890603922,0.11540557255850012
National security/Immigration,YM,15m,Return,0.09744371764873026,0.04438563285459932,0.05262036634946308,0.1591348090526956,0.07254398320853545,0.13411401222276356,0.27426886430345204,0.16548861435976064
National security/Immigration,YM,30m,Return,0.13245154816191101,0.058688972332943755,0.06214533987667679,0.2319511437106657,0.04694679401422944,0.18144829783455646,0.1015974862846282,0.1847704177843886
National security/Immigration,YM,1h,Return,0.10942820972542079,0.047600267828824615,0.08030315382877928,0.1624634995272728,0.04746216352588908,0.28068020671603056,0.1269272282370803,0.1451352706107027
National security/Immigration,YM,1d,Return,0.03961344564532005,0.022270277057662165,0.02554740914964974,0.6822827345613491,0.025743040325150218,0.1221847866865365,0.04420303126174563,0.03815527531258662
National security/Immigration,ZN,5m,Return,0.12376391407091926,0.05900332198408846,0.07449751498813867,0.1258620348362894,0.07900360939998699,0.14252533791476454,0.21765645904138384,0.1776878077644288
National security/Immigration,ZN,15m,Return,0.12066753501762675,0.06192728035426666,0.08772638871202089,0.16513816513517418,0.07624059797364034,0.15041491380457225,0.1503394402347343,0.18754567876796463
National security/Immigration,ZN,30m,Return,0.11822849021341127,0.04471646420765044,0.09696894641140943,0.14406872553162892,0.036486235119662584,0.1451943468301001,0.24311473472545644,0.17122205696068077
National security/Immigration,ZN,1h,Return,0.11725388073468448,0.05365581847793132,0.0902955614122985,0.15178795590375546,0.07138159909109013,0.16417991571773174,0.18180648449723108,0.1696387841652772
National security/Immigration,ZN,1d,Return,0.1245408856712235,0.050506894691095615,0.061025171449087576,0.2140954568573975,0.08829286034917759,0.21400241788309457,0.13892537643137615,0.10861093666754744
National security/Immigration,I_NDX,5m,Return,0.11000477319033995,0.05005162982043445,0.03822371551334391,0.1219197421252748,0.09039299083792908,0.12343216789324316,0.3756458845368179,0.09032909608261672
National security/Immigration,I_NDX,15m,Return,0.10088417856617328,0.06302889185294758,0.03811241954869679,0.15688313643263693,0.1048294046052318,0.14180290326107942,0.30457528237908404,0.08988378335415009
National security/Immigration,I_NDX,30m,Return,0.1421454612047633,0.10089485312026424,0.06062883386787847,0.17174691484039226,0.053764709257929776,0.15049446937621533,0.13565864373798564,0.18466611459457094
National security/Immigration,I_NDX,1h,Return,0.11490478924474191,0.06785220873373554,0.07632293980999012,0.1931527021325142,0.07172887605882175,0.16989412124930448,0.175007636564645,0.13113672620624697
National security/Immigration,I_NDX,1d,Return,0.03312194751199243,0.016129037975336356,0.02641731657185856,0.25488643877976436,0.021498558022170617,0.5733355111760685,0.042666051168320486,0.03194513879448877
National security/Immigration,X_BTCUSD,5m,Vol,0.1586713100379797,0.07993361572845936,0.08590389283199704,0.12402434224294638,0.06574339040059754,0.1520695101091751,0.1443637978063406,0.18929014084250428
National security/Immigration,X_BTCUSD,15m,Vol,0.12986934352219515,0.1003723326180056,0.06836540682924296,0.19628314902281047,0.05536317344417065,0.13442004809125396,0.1320730079203579,0.18325353855196322
National security/Immigration,X_BTCUSD,30m,Vol,0.10151979448051841,0.1281697610896508,0.06617774914353991,0.21972763342492638,0.05040053751980938,0.1580105458265989,0.12908415062116196,0.14690982789379423
National security/Immigration,X_BTCUSD,1h,Vol,0.11745923599712016,0.10881523926071443,0.06147970462625091,0.1897576577166328,0.0607334024868572,0.1530895283987049,0.16665822286611381,0.14200700864760582
National security/Immigration,X_BTCUSD,1d,Vol,0.15217036398096262,0.06334484454984751,0.07370270603061477,0.17971529699977096,0.0589876028103737,0.22995968661106037,0.15908381133385935,0.08303568768351077
National security/Immigration,CL,5m,Vol,0.1684338517573455,0.06483508006667801,0.10308024895985841,0.11875077318282651,0.05951352208693057,0.2177586677950435,0.13657276543172878,0.13105509071958876
National security/Immigration,CL,15m,Vol,0.14433517298004825,0.0600258124599992,0.0938273941968727,0.19924476291000995,0.061252452622020975,0.21587307484462415,0.09800516958540281,0.1274361604010219
National security/Immigration,CL,30m,Vol,0.13430508864283375,0.03336505143831046,0.054451661676072925,0.1537249450794367,0.030834043722245876,0.11913295440722928,0.38303772016303395,0.09114853487083714
National security/Immigration,CL,1h,Vol,0.14532755298957145,0.04933803448658587,0.06568269752742967,0.11989741931815198,0.06640680854463214,0.13280183495603487,0.3365049403404092,0.0840407118371848
National security/Immigration,CL,1d,Vol,0.14241817547494492,0.06975866125396898,0.04872099001363748,0.22082280775396615,0.08156199007981563,0.23894648684604947,0.13626166559571776,0.06150922298189965
National security/Immigration,ES,5m,Vol,0.18462439250332202,0.053407348553299656,0.1086568063387907,0.1100532216663641,0.058917252148362624,0.1278258207383448,0.2587058446176576,0.09780931343385861
National security/Immigration,ES,15m,Vol,0.11220004200565184,0.05388174522833462,0.0737330764765017,0.0716534929850828,0.04538913327584896,0.12404660012244353,0.42063560515307113,0.09846030475306543
National security/Immigration,ES,30m,Vol,0.07078599803893755,0.05294990427801257,0.052520784186583847,0.053041322098183304,0.1259548134130213,0.07780487630749139,0.5096341271264537,0.05730817455131642
